SEGMENT_ID,WEEK_END_DATE,STORE_NUM,SEGMENT_COST,MARKET_SHARE
0,2009-01-28,11967,8.311461067366572,0.019726738859632355
0,2009-01-28,15531,9.528985507246386,0.1058903396320927
0,2009-01-28,15755,9.816971713810315,0.03877790447064716
0,2009-01-28,17599,7.836045810729349,0.04825570282686211
0,2009-01-28,19523,8.253588516746406,0.09380252170073093
0,2009-01-28,21221,9.255533199195176,0.10193905999749543
0,2009-01-28,21479,4.623415361670389,0.025793716180144078
0,2009-01-28,23055,22.598187311178247,0.01791752074504195
0,2009-01-28,23349,8.809523809523812,0.02913533215135477
0,2009-01-28,25001,10.481503229594832,0.08039651206474957
0,2009-01-28,25021,8.859595340282027,0.09658390619747831
0,2009-01-28,25233,7.049418604651167,0.024557911457063198
0,2009-01-28,26983,8.987820243595129,0.10358679962826993
0,2009-02-04,367,6.257744733581175,0.03949167212690401
0,2009-02-04,2523,0.0,0.02849839428576051
0,2009-02-04,4259,9.749719835636906,0.1043512024656005
0,2009-02-04,6431,4.07310704960836,0.04429937739812275
0,2009-02-04,8035,0.0,0.01124943712368179
0,2009-02-04,10019,3.1976744186046604,0.024176043444614315
0,2009-02-04,11967,0.0,0.010718243664102378
0,2009-02-04,15531,12.707581227436835,0.11891453178127771
0,2009-02-04,15755,1.471941122355107,0.03189048246926762
0,2009-02-04,17599,2.7777777777777835,0.04394075440256914
0,2009-02-04,19523,4.1866028708133936,0.042260888791817997
0,2009-02-04,21221,9.673758865248228,0.10586928326632745
0,2009-02-04,21479,0.0,0.029425960529899178
0,2009-02-04,23055,23.69273484497918,0.023119049352456296
0,2009-02-04,23349,4.65393794749404,0.037129613900550876
0,2009-02-04,25001,10.197465369879167,0.07453965480514367
0,2009-02-04,25021,6.940063091482654,0.10484464613617427
0,2009-02-04,25233,2.3999999999999924,0.025233037536772338
0,2009-02-04,26983,9.475655430711601,0.10004772651895712
0,2009-02-11,367,2.595529920692137,0.03445966300777697
0,2009-02-11,2523,4.492362982929021,0.023029654262708865
0,2009-02-11,4259,8.649959579628135,0.09365997186369393
0,2009-02-11,6431,0.0,0.03232457949091419
0,2009-02-11,8035,20.785013380909916,0.012585293661726726
0,2009-02-11,10019,0.3676470588235379,0.013076655347799254
0,2009-02-11,11967,0.0,0.01109950951574551
0,2009-02-11,15531,8.84196634774002,0.09900937974361448
0,2009-02-11,15755,0.3673094582185576,0.04388035342944134
0,2009-02-11,17599,-0.3496503496503546,0.03352666075862735
0,2009-02-11,19523,0.0,0.06492116277233283
0,2009-02-11,21221,8.211473565804278,0.10001842606322772
0,2009-02-11,21479,0.0,0.03405896925187259
0,2009-02-11,23055,21.584529008109797,0.027545502139470674
0,2009-02-11,23349,0.0,0.028615968669842968
0,2009-02-11,25001,8.411488862837057,0.12932464091112494
0,2009-02-11,25021,7.081545064377669,0.09395244905778471
0,2009-02-11,25233,0.0,0.02504774690193532
0,2009-02-11,26983,4.4652908067542265,0.0998634131503596
0,2009-02-18,367,1.736111111111115,0.03953486348434704
0,2009-02-18,2523,8.101851851851853,0.016243230778601864
0,2009-02-18,4259,7.513416815742402,0.09459941582380735
0,2009-02-18,6431,0.0,0.040982251369797454
0,2009-02-18,8035,26.714801444043328,0.011210729814160035
0,2009-02-18,10019,0.0,0.014827749239323701
0,2009-02-18,11967,0.0,0.01299168404595674
0,2009-02-18,15531,8.132530120481936,0.0884124852433149
0,2009-02-18,15755,1.8298261665141746,0.03521300386646904
0,2009-02-18,17599,-0.20736132711250752,0.054638167531522015
0,2009-02-18,19523,-0.05913660555885016,0.035331927520383805
0,2009-02-18,21221,4.013584439641867,0.10991736256341386
0,2009-02-18,21479,0.0,0.03928541386881851
0,2009-02-18,23055,13.82038157282458,0.028385045785606754
0,2009-02-18,23349,0.0,0.03852256213760917
0,2009-02-18,25001,6.554923675546258,0.1145118764122184
0,2009-02-18,25021,6.83918669131238,0.10425543640630121
0,2009-02-18,25233,0.0,0.03235303501866521
0,2009-02-18,26983,4.434423149192032,0.08878375908968293
0,2009-02-25,367,11.421911421911418,0.03311644699453884
0,2009-02-25,2523,7.986111111111114,0.024853290219449264
0,2009-02-25,4259,8.267716535433065,0.0783252444149995
0,2009-02-25,6431,0.0,0.035198191161856365
0,2009-02-25,8035,26.162332545311255,0.009579062212240655
0,2009-02-25,10019,0.0,0.01308915639217021
0,2009-02-25,11967,0.0,0.02051657645775275
0,2009-02-25,15531,8.295081967213108,0.11306150110469199
0,2009-02-25,15755,1.8298261665141746,0.04065935067816235
0,2009-02-25,17599,0.0,0.030587963567957552
0,2009-02-25,19523,0.0,0.037055046178252
0,2009-02-25,21221,4.641833810888245,0.10657618423891736
0,2009-02-25,21479,0.0,0.040142713439558
0,2009-02-25,23055,6.136680613668062,0.024980930007810338
0,2009-02-25,23349,0.0,0.0335631862538026
0,2009-02-25,25001,5.812076202776872,0.11779936848695187
0,2009-02-25,25021,5.140910498606369,0.11666884464718234
0,2009-02-25,25233,0.0,0.03449313328329043
0,2009-02-25,26983,2.4100593782745414,0.08973381026041555
0,2009-03-04,367,16.925638179800217,0.030136721054558325
0,2009-03-04,2523,6.0197663971248865,0.0293500984790955
0,2009-03-04,4259,7.246376811594208,0.06751944621770688
0,2009-03-04,6431,2.674357629784992,0.0590481261742611
0,2009-03-04,8035,0.0,0.004172125121397041
0,2009-03-04,10019,3.2451923076923026,0.02379835837919444
0,2009-03-04,11967,5.647058823529417,0.018267796579401988
0,2009-03-04,15531,7.012901091630834,0.10541952699779443
0,2009-03-04,15755,9.256198347107432,0.0326690406532598
0,2009-03-04,17599,5.652477320307052,0.041993543643938314
0,2009-03-04,19523,4.142931123770071,0.044544016071304315
0,2009-03-04,21221,6.071757129714802,0.10833608146989504
0,2009-03-04,21479,2.9842931937172787,0.04715197245610797
0,2009-03-04,23055,12.284783620288508,0.01947495968559301
0,2009-03-04,23349,3.6998436685773886,0.03948240234534546
0,2009-03-04,25001,7.017020005971935,0.10983974077760668
0,2009-03-04,25021,2.8799019607843066,0.10495662986684899
0,2009-03-04,25233,3.96253602305476,0.03602126301330905
0,2009-03-04,26983,2.4449877750611346,0.07781815101338166
0,2009-03-11,367,8.766052484645451,0.03862330249403335
0,2009-03-11,2523,7.2916666666666545,0.023318627641878396
0,2009-03-11,4259,6.753812636165575,0.09447340458083216
0,2009-03-11,6431,1.1536444677503872,0.04269842947665912
0,2009-03-11,8035,9.945750452079562,0.010787264463223718
0,2009-03-11,10019,0.0,0.013304663725528375
0,2009-03-11,11967,0.0,0.01669550317387023
0,2009-03-11,15531,3.898096992019632,0.0971716115249598
0,2009-03-11,15755,1.8382352941176567,0.020773411813139433
0,2009-03-11,17599,0.0,0.027969557549694296
0,2009-03-11,19523,0.0,0.020645455607541628
0,2009-03-11,21221,4.341133004926119,0.12075171489132068
0,2009-03-11,21479,0.0,0.03824499719052679
0,2009-03-11,23055,10.397553516819578,0.020834608259294906
0,2009-03-11,23349,0.0,0.031824933657489056
0,2009-03-11,25001,6.664647076643429,0.14572542823604026
0,2009-03-11,25021,5.698960777740527,0.11328574846035304
0,2009-03-11,25233,0.0,0.02027271361732193
0,2009-03-11,26983,-0.624783061437,0.10259862363629284
0,2009-03-18,367,9.111747851002864,0.033042456682624045
0,2009-03-18,2523,4.9192364170337735,0.02029854121904331
0,2009-03-18,4259,7.857142857142854,0.09502494125925087
0,2009-03-18,6431,3.6803364879074625,0.04437910714061342
0,2009-03-18,8035,23.211446740858506,0.010356590900523955
0,2009-03-18,10019,2.91970802919707,0.015043285963788056
0,2009-03-18,11967,2.455494168201342,0.03567165491851684
0,2009-03-18,15531,5.317848410757941,0.12039654717478986
0,2009-03-18,15755,0.4582951420715005,0.020848254111852434
0,2009-03-18,17599,6.700167504187609,0.025946448540590798
0,2009-03-18,19523,4.145077720207258,0.03295450261977458
0,2009-03-18,21221,5.123966942148763,0.12304145149333433
0,2009-03-18,21479,3.878406708595398,0.04652769924736452
0,2009-03-18,23055,20.430645968953424,0.025054343045974842
0,2009-03-18,23349,5.109922756981587,0.03330946008770276
0,2009-03-18,25001,6.140594609613784,0.11135612600047747
0,2009-03-18,25021,8.478735005452561,0.09499667031047784
0,2009-03-18,25233,2.904865649963679,0.01964830939726337
0,2009-03-18,26983,3.3355570380253505,0.09210360988603666
0,2009-03-25,367,4.955872369314327,0.02936421123964629
0,2009-03-25,2523,0.0,0.0210480957274023
0,2009-03-25,4259,9.383697813121284,0.0874223356572788
0,2009-03-25,6431,4.1862899005756,0.05612457231669006
0,2009-03-25,8035,11.11111111111111,0.009391538776006276
0,2009-03-25,10019,0.0,0.008349262119688717
0,2009-03-25,11967,1.006470165348674,0.025316642175006718
0,2009-03-25,15531,5.266955266955257,0.12725350893669365
0,2009-03-25,15755,-22.802197802197803,0.01371164661296916
0,2009-03-25,17599,2.8735632183908066,0.03652387844770755
0,2009-03-25,19523,4.761904761904765,0.028399276667366427
0,2009-03-25,21221,6.732348111658447,0.11676813211501136
0,2009-03-25,21479,4.787552363853983,0.03978329484643914
0,2009-03-25,23055,7.88423153692614,0.02605691640793898
0,2009-03-25,23349,4.767580452920147,0.03806703717207877
0,2009-03-25,25001,3.1652360515021454,0.09708273024922566
0,2009-03-25,25021,7.758346581875997,0.08914595924440467
0,2009-03-25,25233,2.4721878862793485,0.03468240025633376
0,2009-03-25,26983,3.068712474983316,0.1155085610321117
0,2009-04-01,367,21.552975326560237,0.03357809839899571
0,2009-04-01,2523,0.0,0.02164365187185087
0,2009-04-01,4259,9.425205283827207,0.07192309676531787
0,2009-04-01,6431,4.175365344467644,0.04981169713332531
0,2009-04-01,8035,0.0,0.006139189351859814
0,2009-04-01,10019,3.5429583702391376,0.013991160943062027
0,2009-04-01,11967,2.9027576197387543,0.029230795687090506
0,2009-04-01,15531,7.098258297732501,0.12208216539698372
0,2009-04-01,15755,-34.15637860082306,0.011875978057127133
0,2009-04-01,17599,4.878048780487793,0.035930594486767206
0,2009-04-01,19523,4.773269689737474,0.03250503000808241
0,2009-04-01,21221,5.3188274403142985,0.12128768206909596
0,2009-04-01,21479,4.184100418410045,0.04477653006827053
0,2009-04-01,23055,13.824683820322715,0.01992743031074272
0,2009-04-01,23349,4.162330905306975,0.03793227975443242
0,2009-04-01,25001,8.778506716651043,0.10230606524393389
0,2009-04-01,25021,6.692634560906517,0.10034565183745764
0,2009-04-01,25233,2.879769618430528,0.0314182043301061
0,2009-04-01,26983,3.6410445016550144,0.1132946982854981
0,2009-04-08,367,11.934552454282967,0.048812954874020605
0,2009-04-08,2523,0.0,0.021375789789771196
0,2009-04-08,4259,6.394316163410292,0.09227654483034031
0,2009-04-08,6431,2.042954426401242,0.042733005395800376
0,2009-04-08,8035,18.04123711340207,0.009144689795653022
0,2009-04-08,10019,1.3498312710911247,0.009609044389203446
0,2009-04-08,11967,0.0,0.017069674858913596
0,2009-04-08,15531,2.510003637686436,0.11853734494426198
0,2009-04-08,15755,0.0,0.012924536187153475
0,2009-04-08,17599,2.020725388601039,0.0358265047410604
0,2009-04-08,19523,0.0,0.03755390382906798
0,2009-04-08,21221,3.1047135196161486,0.12071671583665862
0,2009-04-08,21479,2.410383189122366,0.028248237774317477
0,2009-04-08,23055,14.366812227074233,0.022230202241903977
0,2009-04-08,23349,2.0312500000000027,0.024078333524234666
0,2009-04-08,25001,9.27613941018767,0.10850419002628248
0,2009-04-08,25021,8.463434675431397,0.09835030291397985
0,2009-04-08,25233,0.0,0.022942212618681294
0,2009-04-08,26983,2.8018679119412937,0.12906581142869528
0,2009-04-15,367,19.006271104679215,0.0400964195425951
0,2009-04-15,2523,0.0,0.018847606994439475
0,2009-04-15,4259,7.171314741035858,0.10258036766912873
0,2009-04-15,6431,2.038682697334033,0.03618827184369884
0,2009-04-15,8035,16.988416988416983,0.010895160766281628
0,2009-04-15,10019,2.828136330674406,0.012355687855655365
0,2009-04-15,11967,2.3367285799880197,0.02958805090803321
0,2009-04-15,15531,6.752305665349134,0.12028925862778529
0,2009-04-15,15755,0.0,0.011254103864517546
0,2009-04-15,17599,2.0196789228379104,0.034124349028842316
0,2009-04-15,19523,2.017589239524059,0.027124958613241906
0,2009-04-15,21221,6.989966555183957,0.10088776530072313
0,2009-04-15,21479,2.7734170591313325,0.026657713718124462
0,2009-04-15,23055,7.945205479452051,0.024318394905483477
0,2009-04-15,23349,2.324195470798573,0.022378245572777258
0,2009-04-15,25001,10.206297502714454,0.1399568649414706
0,2009-04-15,25021,9.69626168224299,0.12352593518601607
0,2009-04-15,25233,5.350772889417362,0.025280733729202188
0,2009-04-15,26983,4.976462676529928,0.09365011093198337
0,2009-04-22,367,17.11635750421585,0.04672416844799652
0,2009-04-22,2523,0.0,0.022420929377646465
0,2009-04-22,4259,9.77742448330684,0.09607267825779132
0,2009-04-22,6431,2.3985239852398554,0.03845289800808746
0,2009-04-22,8035,21.97092084006461,0.011222378041308698
0,2009-04-22,10019,0.0,0.008087464430133293
0,2009-04-22,11967,0.0,0.02168570533854344
0,2009-04-22,15531,1.8114602587800313,0.13156425721949158
0,2009-04-22,15755,-33.92018779342724,0.01606941059539532
0,2009-04-22,17599,3.4150612959719684,0.04350415946192492
0,2009-04-22,19523,2.3255813953488196,0.03556986670660476
0,2009-04-22,21221,5.110107284020334,0.12418138249349871
0,2009-04-22,21479,2.038682697334033,0.03188353506610209
0,2009-04-22,23055,-0.5738132498695848,0.02674717823736844
0,2009-04-22,23349,2.3172905525846734,0.026798235462306152
0,2009-04-22,25001,10.112692763938306,0.09029640420983838
0,2009-04-22,25021,8.36038961038962,0.10753672716380519
0,2009-04-22,25233,1.9680196801968035,0.028997099949623538
0,2009-04-22,26983,5.977165883143052,0.09218552153253365
0,2009-04-29,367,19.242738589211623,0.036143496518952364
0,2009-04-29,2523,0.0,0.017084070062990384
0,2009-04-29,4259,11.336176261549387,0.08495759199911591
0,2009-04-29,6431,2.0418848167539294,0.04817521273068847
0,2009-04-29,8035,31.937682570593957,0.008371090728257266
0,2009-04-29,10019,2.3353293413173475,0.01320933252293071
0,2009-04-29,11967,2.830188679245287,0.019822632335064646
0,2009-04-29,15531,5.488540410132701,0.13013178251740523
0,2009-04-29,15755,0.0,0.01378950712785943
0,2009-04-29,17599,2.0186335403726736,0.04650030390098353
0,2009-04-29,19523,2.320047590719813,0.04224914355177367
0,2009-04-29,21221,8.186779866585816,0.10054978450657531
0,2009-04-29,21479,3.581267217630859,0.027475411647695874
0,2009-04-29,23055,1.976079043161721,0.021210907282572657
0,2009-04-29,23349,2.3172905525846734,0.0329836169742513
0,2009-04-29,25001,9.655546514781669,0.09719651342689799
0,2009-04-29,25021,9.336941813261172,0.11890471322798098
0,2009-04-29,25233,3.591160220994464,0.0307458006409548
0,2009-04-29,26983,6.092224840121166,0.1104990882970494
0,2009-05-06,367,7.730535615681935,0.049733632412729566
0,2009-05-06,2523,0.0,0.015218000841160801
0,2009-05-06,4259,4.6955829685634685,0.08723538483106687
0,2009-05-06,6431,0.0,0.045019627085377815
0,2009-05-06,8035,14.229765013054829,0.008825178746670404
0,2009-05-06,10019,0.0,0.013651338847609702
0,2009-05-06,11967,0.0,0.033825178746670403
0,2009-05-06,15531,3.047676523838256,0.12175452123931023
0,2009-05-06,15755,0.0,0.014972662273938033
0,2009-05-06,17599,0.0,0.041399130800504697
0,2009-05-06,19523,0.0,0.0265351184634796
0,2009-05-06,21221,7.291666666666676,0.10921772045422683
0,2009-05-06,21479,0.0,0.038595261460815926
0,2009-05-06,23055,28.793309438470736,0.02984368428431235
0,2009-05-06,23349,0.0,0.03372003364643207
0,2009-05-06,25001,8.880414056115495,0.10007360157016683
0,2009-05-06,25021,9.353905496624868,0.10410065890929483
0,2009-05-06,25233,0.0,0.03469437824197392
0,2009-05-06,26983,4.958985831469047,0.09158488714425907
0,2009-05-13,367,5.815347721822535,0.04639302099028857
0,2009-05-13,2523,0.0,0.023922928864933374
0,2009-05-13,4259,6.664278036546039,0.10479638375115029
0,2009-05-13,6431,0.0,0.03850185902427349
0,2009-05-13,8035,8.792846497764529,0.01534074246362009
0,2009-05-13,10019,0.0,0.013058676401684075
0,2009-05-13,11967,1.2237762237762286,0.026983661485668824
0,2009-05-13,15531,3.3090668431502435,0.12288774055234762
0,2009-05-13,15755,0.0,0.010311432915010734
0,2009-05-13,17599,0.0,0.027357825936001025
0,2009-05-13,19523,0.0,0.03388379328593917
0,2009-05-13,21221,6.136301927776264,0.09434337509817603
0,2009-05-13,21479,0.0,0.031736561260158905
0,2009-05-13,23055,14.662607813292746,0.03240061888822596
0,2009-05-13,23349,0.0,0.023720677810699756
0,2009-05-13,25001,4.596728708403843,0.09882660680035461
0,2009-05-13,25021,6.454248366013066,0.11914946689992956
0,2009-05-13,25233,0.0,0.02069365369900324
0,2009-05-13,26983,4.442948502187816,0.11569097387253463
0,2009-05-20,367,3.290083410565342,0.04281330141572938
0,2009-05-20,2523,0.0,0.015158275363049813
0,2009-05-20,4259,0.0,0.09304472990956249
0,2009-05-20,6431,2.867383512544805,0.04519160261807122
0,2009-05-20,8035,27.488584474885847,0.010347356128296355
0,2009-05-20,10019,5.248618784530374,0.01475477891110275
0,2009-05-20,11967,4.121475054229924,0.025284484397490564
0,2009-05-20,15531,4.516520157623528,0.11893445898497365
0,2009-05-20,15755,6.588235294117642,0.01667526683142772
0,2009-05-20,17599,0.0,0.0343592747927231
0,2009-05-20,19523,0.0,0.030409665291933563
0,2009-05-20,21221,6.7835118468029965,0.09164801142205342
0,2009-05-20,21479,1.473684210526303,0.04154849522981839
0,2009-05-20,23055,8.038348082595869,0.02046192584200786
0,2009-05-20,23349,0.0,0.03304791132389514
0,2009-05-20,25001,4.566929133858266,0.10300798845379384
0,2009-05-20,25021,2.540557086011637,0.12932449262261056
0,2009-05-20,25233,3.2595325953259597,0.03173266808149077
0,2009-05-20,26983,2.5746652935118433,0.10225531237996952
0,2009-05-27,367,9.617428267800205,0.04703910401706634
0,2009-05-27,2523,0.0,0.015077808041751585
0,2009-05-27,4259,6.754148977228869,0.0883792689663054
0,2009-05-27,6431,2.9796131730266606,0.04676863297841946
0,2009-05-27,8035,22.730923694779104,0.011847393382983181
0,2009-05-27,10019,3.545673076923076,0.016193977257576046
0,2009-05-27,11967,2.575660012878302,0.01605683701262833
0,2009-05-27,15531,2.886529528865287,0.12514428296603872
0,2009-05-27,15755,-16.763425253991283,0.015416849202872325
0,2009-05-27,17599,0.0,0.029637530713700688
0,2009-05-27,19523,0.0,0.03962972133864116
0,2009-05-27,21221,8.610354223433252,0.11515971124359535
0,2009-05-27,21479,3.189066059225512,0.030033713643549644
0,2009-05-27,23055,17.250126839167926,0.02458619835812651
0,2009-05-27,23349,0.0,0.024810955981790818
0,2009-05-27,25001,2.187050359712224,0.10028761356926534
0,2009-05-27,25021,6.5383440268866595,0.12503380887983084
0,2009-05-27,25233,3.690036900369012,0.0271118645359136
0,2009-05-27,26983,3.963414634146351,0.10178472790994457
0,2009-06-03,367,4.4600938967136114,0.04527777887669965
0,2009-06-03,2523,0.0,0.009664798059919374
0,2009-06-03,4259,4.218967921896795,0.0856776633580327
0,2009-06-03,6431,3.655514250309788,0.04082714530428487
0,2009-06-03,8035,17.0846394984326,0.006677928417987681
0,2009-06-03,10019,5.193661971830985,0.015591063919010339
0,2009-06-03,11967,3.887559808612432,0.03460021442163522
0,2009-06-03,15531,2.9654036243822026,0.12012358914915754
0,2009-06-03,15755,6.8235294117647065,0.013549706653796094
0,2009-06-03,17599,0.0,0.03173994057909666
0,2009-06-03,19523,4.65393794749404,0.03330260747785563
0,2009-06-03,21221,6.304728546409797,0.10729785222314094
0,2009-06-03,21479,6.22362869198312,0.04431644202505806
0,2009-06-03,23055,12.81347962382445,0.02011290762858375
0,2009-06-03,23349,0.0,0.028543396644420096
0,2009-06-03,25001,2.237268177803939,0.1103163708149209
0,2009-06-03,25021,2.0769700671960893,0.10144675261993963
0,2009-06-03,25233,3.080939947780678,0.04909543345214877
0,2009-06-03,26983,1.8860662047728964,0.10183840837431214
0,2009-06-10,367,10.819672131147543,0.050580614971615756
0,2009-06-10,2523,0.0,0.01758161242257441
0,2009-06-10,4259,13.724727838258154,0.0928860812491534
0,2009-06-10,6431,6.290890790135883,0.03470452054625833
0,2009-06-10,8035,10.406091370558368,0.010359328629305355
0,2009-06-10,10019,11.26644736842106,0.013320895981873483
0,2009-06-10,11967,6.999306999306998,0.026023002943096042
0,2009-06-10,15531,6.426189754471054,0.12161205314812762
0,2009-06-10,15755,-29.797191887675506,0.01248968684965582
0,2009-06-10,17599,3.282704556589898,0.034030317583459556
0,2009-06-10,19523,5.327868852459024,0.050688364303569884
0,2009-06-10,21221,5.906821963394349,0.10846047754503924
0,2009-06-10,21479,5.938123752494999,0.042699520977255656
0,2009-06-10,23055,17.137254901960787,0.02016451783713227
0,2009-06-10,23349,2.249134948096889,0.022208676591919416
0,2009-06-10,25001,5.9883720930232425,0.09431452953563117
0,2009-06-10,25021,4.506437768240361,0.13041979139729337
0,2009-06-10,25233,6.879606879606889,0.025730540470649082
0,2009-06-10,26983,3.8194444444444517,0.09172546701639021
0,2009-06-17,367,9.400876765708716,0.043402635744393264
0,2009-06-17,2523,0.0,0.015003468084727979
0,2009-06-17,4259,6.9861626729666,0.10431643160759066
0,2009-06-17,6431,7.1188340807174875,0.04974834154409804
0,2009-06-17,8035,5.162523900573622,0.007668913511302399
0,2009-06-17,10019,7.970183486238534,0.016988279652124422
0,2009-06-17,11967,4.073319755600812,0.03350703398723034
0,2009-06-17,15531,2.4325224925025,0.10652889181354154
0,2009-06-17,15755,-13.002566295979465,0.021623063652693546
0,2009-06-17,17599,4.44002650762094,0.042068757002863395
0,2009-06-17,19523,2.3809523809523783,0.037611823501164925
0,2009-06-17,21221,9.233906204485868,0.11191776192932221
0,2009-06-17,21479,5.806451612903234,0.03981005566720615
0,2009-06-17,23055,8.784596871239476,0.024667864193359066
0,2009-06-17,23349,2.665755297334248,0.029206608924538035
0,2009-06-17,25001,5.583018319278866,0.09555551603322247
0,2009-06-17,25021,4.618417347226135,0.11729240400519324
0,2009-06-17,25233,6.388206388206391,0.027879844202962988
0,2009-06-17,26983,5.090027700831032,0.07520230494246537
0,2009-06-24,367,9.30232558139535,0.05154852320675105
0,2009-06-24,2523,0.0,0.021405063291139243
0,2009-06-24,4259,10.468227424749172,0.08448945147679325
0,2009-06-24,6431,6.080079090459716,0.04327426160337553
0,2009-06-24,8035,13.157894736842103,0.0063375527426160335
0,2009-06-24,10019,9.514747859181732,0.01170886075949367
0,2009-06-24,11967,2.8030833917308944,0.020008438818565403
0,2009-06-24,15531,3.41223486012911,0.12743037974683544
0,2009-06-24,15755,8.892355694227772,0.009957805907172997
0,2009-06-24,17599,3.826384922901209,0.03945569620253165
0,2009-06-24,19523,4.436860068259392,0.05184388185654008
0,2009-06-24,21221,10.947002606429194,0.11483544303797467
0,2009-06-24,21479,5.902777777777784,0.043700421940928276
0,2009-06-24,23055,7.986688851913485,0.021717299578059072
0,2009-06-24,23349,0.0,0.031945147679324895
0,2009-06-24,25001,7.328869047619056,0.08539240506329114
0,2009-06-24,25021,6.162373655037498,0.1331518987341772
0,2009-06-24,25233,6.68304668304668,0.03968354430379747
0,2009-06-24,26983,4.699378023496887,0.062113924050632915
0,2009-07-01,367,13.747758517632999,0.04322186455257301
0,2009-07-01,2523,0.0,0.013239688916083608
0,2009-07-01,4259,7.633587786259542,0.07872427217182333
0,2009-07-01,6431,1.5306122448979627,0.03958604911011201
0,2009-07-01,8035,13.468501086169441,0.017607101368308106
0,2009-07-01,10019,6.749555950266428,0.016724751035320617
0,2009-07-01,11967,1.474530831099188,0.04699956547571542
0,2009-07-01,15531,5.798067310896374,0.12002181489265479
0,2009-07-01,15755,11.194029850746277,0.010450752436439741
0,2009-07-01,17599,4.2905899561189615,0.04811691363608148
0,2009-07-01,19523,3.4639409426462207,0.04190055601372743
0,2009-07-01,21221,9.406657018813304,0.12467743222751339
0,2009-07-01,21479,5.415162454873642,0.04022009985190703
0,2009-07-01,23055,13.44827586206897,0.024900901859586582
0,2009-07-01,23349,0.0,0.020285189816169627
0,2009-07-01,25001,6.1372983233154,0.10665354225970365
0,2009-07-01,25021,3.4508348794063073,0.09408780937685671
0,2009-07-01,25233,3.516998827667065,0.03737795631700764
0,2009-07-01,26983,4.15656390717007,0.07520373868241596
0,2009-07-08,367,9.135499693439598,0.0422898306944089
0,2009-07-08,2523,0.0,0.011196840604088201
0,2009-07-08,4259,11.524047470331046,0.09100449775112443
0,2009-07-08,6431,3.009027081243738,0.04533952535927159
0,2009-07-08,8035,14.502369668246457,0.012165868285369509
0,2009-07-08,10019,5.410279531109104,0.014151460854938387
0,2009-07-08,11967,2.129169623846692,0.02957545617435185
0,2009-07-08,15531,3.5266974291364543,0.1071634914250192
0,2009-07-08,15755,-34.367816091954055,0.01815921307638864
0,2009-07-08,17599,3.3745781777277917,0.03638059019270853
0,2009-07-08,19523,2.28180262407303,0.03445716166307091
0,2009-07-08,21221,8.623693379790938,0.12169159322777637
0,2009-07-08,21479,3.010536879076758,0.031809704903645736
0,2009-07-08,23055,7.0853462157810005,0.01579697955900099
